resultId,raceId,driverId,constructorId,number,grid,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapSpeed,status,fastestlaptime_ms
99,22,18,11,16,13,11,11,0.0,57,\N,57,13,218.377,+1 Lap,87998
100,22,5,1,23,2,12,12,0.0,57,\N,55,8,219.269,+1 Lap,87640
101,22,10,7,12,15,13,13,0.0,57,\N,28,16,217.623,+1 Lap,88303
102,22,22,11,17,12,14,14,0.0,57,\N,56,14,218.330,+1 Lap,88017
103,22,12,4,6,17,15,15,0.0,57,\N,40,10,218.703,+1 Lap,87867
104,22,16,10,20,19,16,16,0.0,57,\N,35,18,216.454,+1 Lap,88780
105,22,20,5,15,14,17,17,0.0,57,\N,38,15,217.926,+1 Lap,88180
106,22,7,5,14,18,R,18,0.0,24,\N,19,17,216.539,Suspension,88745
107,22,6,3,8,16,R,19,0.0,1,\N,\N,\N,\N,Collision,-100
108,22,21,10,21,20,R,20,0.0,0,\N,\N,\N,\N,Collision,-100
109,23,1,1,22,3,1,1,10.0,76,7242742,71,6,153.152,Finished,78510
110,23,9,2,4,5,2,2,8.0,76,7245806,75,5,154.286,Finished,77933
111,23,13,6,2,1,3,3,6.0,76,7247553,76,4,154.379,Finished,77886
112,23,17,9,10,9,4,4,5.0,76,7262037,74,8,152.133,Finished,79036
113,23,20,5,15,19,5,5,4.0,76,7267399,74,7,152.614,Finished,78787
114,23,22,11,17,14,6,6,3.0,76,7271150,75,9,151.104,Finished,79574
115,23,6,3,8,13,7,7,2.0,76,7272922,75,13,150.469,Finished,79910
116,23,5,1,23,4,8,8,1.0,76,7275933,74,2,155.586,Finished,77282
117,23,8,6,1,2,9,9,0.0,76,7276534,74,1,156.789,Finished,76689
118,23,4,4,5,7,10,10,0.0,75,\N,73,3,154.413,+1 Lap,77869
119,23,18,11,16,11,11,11,0.0,75,\N,74,10,151.089,+1 Lap,79582
120,23,10,7,12,10,12,12,0.0,75,\N,75,11,151.021,+1 Lap,79618
121,23,15,7,11,8,13,13,0.0,75,\N,75,12,150.620,+1 Lap,79830
122,23,2,2,3,12,14,14,0.0,72,\N,72,14,149.829,+4 Laps,80251
123,23,16,10,20,18,R,15,0.0,67,\N,60,16,146.564,Collision,82039
124,23,3,3,7,6,R,16,0.0,59,\N,58,15,147.951,Accident,81270
125,23,12,4,6,17,R,17,0.0,47,\N,40,17,131.860,Accident,91187
126,23,21,10,21,20,R,18,0.0,36,\N,33,18,129.500,Gearbox,92848
127,23,14,9,9,15,R,19,0.0,7,\N,7,20,117.753,Accident,102112
128,23,7,5,14,16,R,20,0.0,7,\N,7,19,118.872,Collision,101150
129,24,9,2,4,2,1,1,10.0,70,5784227,47,4,202.473,Finished,77539
130,24,2,2,3,8,2,2,8.0,70,5800722,25,2,202.758,Finished,77430
131,24,14,9,9,13,3,3,6.0,70,5807579,36,7,201.057,Finished,78085
132,24,10,7,12,11,4,4,5.0,70,5826854,31,17,198.510,Finished,79087
133,24,13,6,2,6,5,5,4.0,70,5828161,11,6,201.261,Finished,78006
134,24,15,7,11,14,6,6,3.0,70,5832002,38,15,199.056,Finished,78870
135,24,22,11,17,9,7,7,2.0,70,5837824,35,10,200.503,Finished,78301
136,24,20,5,15,19,8,8,1.0,70,5838347,33,12,199.913,Finished,78532
137,24,5,1,23,7,9,9,0.0,70,5838660,62,11,200.091,Finished,78462
138,24,3,3,7,5,10,10,0.0,70,5838976,14,5,201.336,Finished,77977
139,24,18,11,16,20,11,11,0.0,70,5851767,58,19,197.847,Finished,79352
140,24,17,9,10,10,12,12,0.0,70,5855526,51,8,200.759,Finished,78201
141,24,7,5,14,18,13,13,0.0,69,\N,34,13,199.689,+1 Lap,78620
142,24,21,10,21,17,R,14,0.0,51,\N,41,16,198.563,Spun off,79066
143,24,6,3,8,12,R,15,0.0,46,\N,30,14,199.273,Accident,78783
144,24,4,4,5,4,R,16,0.0,44,\N,16,9,200.697,Spun off,78225
145,24,12,4,6,15,R,17,0.0,43,\N,16,18,198.129,Brakes,79239
146,24,8,6,1,3,R,18,0.0,19,\N,14,1,202.871,Collision,77387
147,24,1,1,22,1,R,19,0.0,19,\N,4,3,202.559,Collision,77506
148,24,16,10,20,16,R,20,0.0,13,\N,7,20,194.624,Gearbox,80666
149,25,13,6,2,2,1,1,10.0,70,5510245,20,2,206.956,Finished,76729
150,25,8,6,1,1,2,2,8.0,70,5528229,16,1,207.224,Finished,76630
151,25,15,7,11,4,3,3,6.0,70,5538495,12,7,204.721,Finished,77567
152,25,5,1,23,10,4,4,5.0,70,5539174,46,3,205.870,Finished,77134
153,25,9,2,4,5,5,5,4.0,70,5540757,16,4,205.768,Finished,77172
154,25,17,9,10,6,6,6,3.0,70,5550549,22,6,204.879,Finished,77507
155,25,12,4,6,9,7,7,2.0,70,5551278,24,10,204.218,Finished,77758
156,25,4,4,5,3,8,8,1.0,70,5553617,39,8,204.525,Finished,77640
157,25,14,9,9,7,9,9,0.0,70,5561266,23,12,204.060,Finished,77818
158,25,1,1,22,13,10,10,0.0,70,5564783,40,5,205.022,Finished,77453
159,25,10,7,12,8,11,11,0.0,70,5567945,45,13,204.013,Finished,77836
160,25,20,5,15,12,12,12,0.0,70,5568310,36,11,204.212,Finished,77760
161,25,2,2,3,11,13,13,0.0,70,5572324,46,9,204.328,Finished,77716
162,25,22,11,17,20,14,14,0.0,69,\N,54,14,203.665,+1 Lap,77969
163,25,6,3,8,15,15,15,0.0,69,\N,60,15,203.443,+1 Lap,78054
164,25,3,3,7,19,16,16,0.0,69,\N,38,17,202.776,+1 Lap,78311
165,25,7,5,14,14,17,17,0.0,69,\N,28,16,203.022,+1 Lap,78216
166,25,21,10,21,17,18,18,0.0,69,\N,53,19,202.141,+1 Lap,78557
167,25,16,10,20,18,19,19,0.0,69,\N,41,18,202.385,+1 Lap,78462
168,25,18,11,16,16,R,20,0.0,16,\N,15,20,196.345,Collision,80876
169,26,1,1,22,4,1,1,10.0,60,5949440,16,3,199.398,Finished,92817
170,26,2,2,3,5,2,2,8.0,60,6018017,21,2,199.609,Finished,92719
171,26,22,11,17,16,3,3,6.0,60,6031713,21,11,198.183,Finished,93386
172,26,8,6,1,3,4,4,5.0,59,\N,18,1,200.842,+1 Lap,92150
173,26,5,1,23,1,5,5,4.0,59,\N,17,5,198.728,+1 Lap,93130
174,26,4,4,5,6,6,6,3.0,59,\N,17,6,198.722,+1 Lap,93133
175,26,15,7,11,14,7,7,2.0,59,\N,22,13,197.292,+1 Lap,93808
176,26,6,3,8,15,8,8,1.0,59,\N,21,14,196.310,+1 Lap,94277
177,26,3,3,7,20,9,9,0.0,59,\N,21,16,195.234,+1 Lap,94797
178,26,17,9,10,2,10,10,0.0,59,\N,17,4,199.109,+1 Lap,92952
179,26,7,5,14,13,11,11,0.0,59,\N,21,9,198.224,+1 Lap,93366
180,26,10,7,12,12,12,12,0.0,59,\N,19,15,195.619,+1 Lap,94610
181,26,13,6,2,9,13,13,0.0,58,\N,19,8,198.458,+2 Laps,93257
182,26,9,2,4,10,R,14,0.0,39,\N,22,12,197.859,Spun off,93539
183,26,18,11,16,17,R,15,0.0,38,\N,21,10,198.205,Spun off,93376
184,26,12,4,6,7,R,16,0.0,35,\N,21,7,198.573,Spun off,93203
185,26,21,10,21,19,R,17,0.0,16,\N,21,17,194.960,Spun off,94930
186,26,16,10,20,18,R,18,0.0,10,\N,5,18,188.545,Spun off,98160
187,26,20,5,15,8,R,19,0.0,0,\N,\N,\N,\N,Collision,-100
188,26,14,9,9,11,R,20,0.0,0,\N,\N,\N,\N,Collision,-100
189,27,1,1,22,1,1,1,10.0,67,5480874,17,2,216.552,Finished,76039
190,27,12,4,6,17,2,2,8.0,67,5486460,66,9,214.099,Finished,76910
191,27,13,6,2,2,3,3,6.0,67,5490213,19,5,215.241,Finished,76502
192,27,2,2,3,12,4,4,5.0,67,5490699,52,1,216.700,Finished,75987
193,27,5,1,23,3,5,5,4.0,67,5493285,63,4,215.261,Finished,76495
194,27,8,6,1,6,6,6,3.0,67,5495277,66,3,215.692,Finished,76342
195,27,9,2,4,7,7,7,2.0,67,5503556,17,6,214.937,Finished,76610
196,27,20,5,15,9,8,8,1.0,67,5514173,20,8,214.484,Finished,76771
197,27,15,7,11,4,9,9,0.0,67,5518032,17,12,213.785,Finished,77023
198,27,3,3,7,13,10,10,0.0,67,5518499,34,15,212.799,Finished,77380
199,27,4,4,5,5,11,11,0.0,67,5519474,17,13,213.530,Finished,77115
200,27,7,5,14,15,12,12,0.0,67,5519985,63,10,213.935,Finished,76969
201,27,14,9,9,10,13,13,0.0,67,5535845,18,11,213.866,Finished,76994
202,27,6,3,8,16,14,14,0.0,67,5540877,23,17,211.947,Finished,77691
203,27,16,10,20,19,15,15,0.0,67,5550362,66,18,211.408,Finished,77889
204,27,21,10,21,20,16,16,0.0,67,5564967,67,20,210.546,Finished,78208
205,27,18,11,16,14,17,17,0.0,66,\N,56,16,212.097,+1 Lap,77636
206,27,22,11,17,18,R,18,0.0,50,\N,30,19,211.145,Collision,77986
207,27,17,9,10,8,R,19,0.0,40,\N,20,14,213.278,Engine,77206
208,27,10,7,12,11,R,20,0.0,35,\N,24,7,214.652,Suspension,76712
209,28,5,1,23,2,1,1,10.0,70,5847067,19,7,192.917,Finished,81753
210,28,10,7,12,5,2,2,8.0,70,5858128,42,6,193.111,Finished,81670
211,28,8,6,1,6,3,3,6.0,70,5863923,61,1,194.243,Finished,81195
212,28,4,4,5,7,4,4,5.0,70,5868681,47,8,192.823,Finished,81793
213,28,1,1,22,1,5,5,4.0,70,5870115,15,3,193.533,Finished,81493
214,28,12,4,6,10,6,6,3.0,70,5879365,64,4,193.428,Finished,81537
215,28,15,7,11,9,7,7,2.0,70,5883516,65,5,193.189,Finished,81638
216,28,9,2,4,4,8,8,1.0,70,5895388,70,9,192.475,Finished,81941
217,28,17,9,10,8,9,9,0.0,70,5905901,67,10,192.043,Finished,82125
218,28,2,2,3,15,10,10,0.0,70,5914776,67,11,191.908,Finished,82183
219,28,14,9,9,13,11,11,0.0,70,5917474,67,16,190.634,Finished,82732
220,28,18,11,16,12,12,12,0.0,69,\N,63,13,191.409,+1 Lap,82396
221,28,6,3,8,16,13,13,0.0,69,\N,67,18,189.319,+1 Lap,83307
222,28,3,3,7,14,14,14,0.0,69,\N,57,12,191.409,+1 Lap,82396
223,28,21,10,21,18,15,15,0.0,69,\N,68,15,190.844,+1 Lap,82640
224,28,22,11,17,17,16,16,0.0,68,\N,65,14,191.319,+2 Laps,82436
225,28,13,6,2,3,17,17,0.0,67,\N,16,2,193.861,Engine,81355
226,28,7,5,14,19,18,18,0.0,67,\N,29,17,189.516,+3 Laps,83220
227,28,16,10,20,20,R,19,0.0,62,\N,29,19,188.542,Brakes,83650
228,28,20,5,15,11,R,20,0.0,22,\N,17,20,187.262,Overheating,84222
229,29,13,6,2,1,1,1,10.0,57,5732339,36,1,197.637,Finished,98708
230,29,1,1,22,2,2,2,8.0,57,5737950,16,2,197.285,Finished,98884
231,29,9,2,4,3,3,3,6.0,57,5769692,38,4,196.399,Finished,99330
232,29,5,1,23,5,4,4,5.0,57,5772042,19,3,196.831,Finished,99112
233,29,15,7,11,7,5,5,4.0,57,5783023,37,12,195.755,Finished,99657
234,29,20,5,15,6,6,6,3.0,57,5784964,36,6,196.093,Finished,99485
235,29,10,7,12,13,7,7,2.0,57,5800329,54,8,195.995,Finished,99535
236,29,3,3,7,9,8,8,1.0,57,5803796,35,10,195.912,Finished,99577
237,29,2,2,3,8,9,9,0.0,57,5814516,57,7,196.013,Finished,99526
238,29,7,5,14,10,10,10,0.0,57,5822133,35,11,195.790,Finished,99639
239,29,12,4,6,15,11,11,0.0,57,5825056,29,9,195.977,Finished,99544
240,29,17,9,10,14,12,12,0.0,56,\N,27,14,194.570,+1 Lap,100264
241,29,18,11,16,16,13,13,0.0,56,\N,21,18,193.606,+1 Lap,100763
242,29,21,10,21,18,14,14,0.0,56,\N,54,15,194.397,+1 Lap,100353
243,29,6,3,8,11,15,15,0.0,56,\N,56,13,195.469,+1 Lap,99803
244,29,22,11,17,19,16,16,0.0,56,\N,56,16,193.933,+1 Lap,100593
245,29,14,9,9,17,17,17,0.0,56,\N,13,19,193.194,+1 Lap,100978
246,29,8,6,1,4,R,18,0.0,45,\N,34,5,196.214,Engine,99424
247,29,16,10,20,20,R,19,0.0,41,\N,28,17,193.802,Accident,100661
248,29,4,4,5,12,R,20,0.0,0,\N,\N,\N,\N,Collision,-100
249,30,13,6,2,2,1,1,10.0,44,4979394,26,3,232.987,Finished,108222
250,30,2,2,3,5,2,2,8.0,44,4988777,36,7,231.182,Finished,109067
251,30,1,1,22,1,3,3,6.0,44,4989933,20,2,233.175,Finished,108134
252,30,4,4,5,6,4,4,5.0,44,4993872,25,9,230.820,Finished,109238
253,30,20,5,15,10,5,5,4.0,44,4993970,16,8,231.142,Finished,109086
254,30,9,2,4,8,6,6,3.0,44,4994431,36,5,231.399,Finished,108965
255,30,7,5,14,9,7,7,2.0,44,4996129,31,6,231.320,Finished,109002
256,30,17,9,10,7,8,8,1.0,44,5022170,34,10,230.236,Finished,109515
257,30,10,7,12,13,9,9,0.0,44,5046439,37,12,228.691,Finished,110255
258,30,5,1,23,3,10,10,0.0,43,\N,35,4,232.985,Gearbox,108223
259,30,14,9,9,14,11,11,0.0,43,\N,19,11,228.853,+1 Lap,110176
260,30,3,3,7,15,12,12,0.0,43,\N,32,15,227.862,+1 Lap,110656
261,30,16,10,20,18,13,13,0.0,43,\N,27,13,228.211,+1 Lap,110487
262,30,6,3,8,19,14,14,0.0,43,\N,35,17,227.218,+1 Lap,110970
263,30,18,11,16,17,15,15,0.0,43,\N,19,16,227.832,+1 Lap,110670
264,30,15,7,11,11,16,16,0.0,43,\N,32,14,228.095,+1 Lap,110543
265,30,21,10,21,20,17,17,0.0,43,\N,17,19,225.731,+1 Lap,111701
266,30,8,6,1,4,18,18,0.0,42,\N,24,1,233.618,Spun off,107930
267,30,22,11,17,16,R,19,0.0,19,\N,10,20,224.983,Gearbox,112072
268,30,12,4,6,12,R,20,0.0,13,\N,12,18,226.915,Spun off,111118
269,31,20,5,15,1,1,1,10.0,53,5207494,53,14,230.414,Finished,90510
270,31,5,1,23,2,2,2,8.0,53,5220006,53,13,230.950,Finished,90300
271,31,9,2,4,11,3,3,6.0,53,5227965,52,12,230.955,Finished,90298
272,31,4,4,5,8,4,4,5.0,53,5231397,51,9,231.820,Finished,89961
273,31,2,2,3,10,5,5,4.0,53,5235242,53,6,232.217,Finished,89807
274,31,13,6,2,6,6,6,3.0,53,5236310,52,4,232.505,Finished,89696
275,31,1,1,22,15,7,7,2.0,53,5237406,52,5,232.440,Finished,89721
276,31,17,9,10,3,8,8,1.0,53,5239542,52,3,232.544,Finished,89681
277,31,8,6,1,14,9,9,0.0,53,5246962,53,1,236.859,Finished,88047
278,31,12,4,6,17,10,10,0.0,53,5261939,53,16,229.380,Finished,90918
279,31,10,7,12,9,11,11,0.0,53,5266382,53,8,231.853,Finished,89948
280,31,6,3,8,18,12,12,0.0,53,5269509,53,11,231.167,Finished,90215
281,31,15,7,11,7,13,13,0.0,53,5273448,52,15,229.544,Finished,90853
282,31,3,3,7,5,14,14,0.0,53,5276129,53,10,231.671,Finished,90019
283,31,18,11,16,19,15,15,0.0,53,5280864,52,7,232.166,Finished,89827
284,31,14,9,9,13,16,16,0.0,52,\N,49,17,225.557,+1 Lap,92459
285,31,22,11,17,16,17,17,0.0,52,\N,42,19,222.053,+1 Lap,93918
286,31,7,5,14,4,18,18,0.0,52,\N,52,2,233.646,+1 Lap,89258
287,31,16,10,20,20,19,19,0.0,51,\N,51,18,223.146,+2 Laps,93458
288,31,21,10,21,12,R,20,0.0,11,\N,6,20,214.326,Accident,97304
289,32,4,4,5,15,1,1,10.0,61,7036304,55,3,172.464,Finished,105768
290,32,3,3,7,8,2,2,8.0,61,7039261,39,5,171.352,Finished,106454
291,32,1,1,22,2,3,3,6.0,61,7042221,14,4,171.969,Finished,106072
292,32,10,7,12,7,4,4,5.0,61,7044459,50,8,170.408,Finished,107044
293,32,20,5,15,6,5,5,4.0,61,7046572,13,9,170.047,Finished,107271
294,32,2,2,3,9,6,6,3.0,61,7047405,14,11,169.992,Finished,107306
295,32,14,9,9,14,7,7,2.0,61,7052691,41,13,169.587,Finished,107562
296,32,6,3,8,10,8,8,1.0,61,7054793,13,10,170.022,Finished,107287
297,32,18,11,16,12,9,9,0.0,61,7056189,61,15,168.700,Finished,108128
298,32,5,1,23,5,10,10,0.0,61,7063206,14,12,169.943,Finished,107337
299,32,9,2,4,4,11,11,0.0,61,7064279,14,6,170.639,Finished,106899
300,32,7,5,14,17,12,12,0.0,61,7065736,29,14,169.181,Finished,107820
301,32,13,6,2,1,13,13,0.0,61,7071474,13,2,172.482,Finished,105757
302,32,21,10,21,20,14,14,0.0,61,7079875,28,16,167.195,Finished,109101
303,32,8,6,1,3,15,15,0.0,57,\N,14,1,172.740,Accident,105598
304,32,15,7,11,11,R,16,0.0,50,\N,32,7,170.523,Hydraulics,106972
305,32,16,10,20,19,R,17,0.0,49,\N,38,18,166.936,Accident,109270
306,32,17,9,10,13,R,18,0.0,29,\N,13,17,167.069,Transmission,109183
307,32,22,11,17,18,R,19,0.0,14,\N,13,19,165.348,Mechanical,110320
308,32,12,4,6,16,R,20,0.0,13,\N,13,20,165.154,Accident,110449
309,33,4,4,5,4,1,1,10.0,67,5421892,41,3,207.668,Finished,79101
310,33,9,2,4,6,2,2,8.0,67,5427175,16,7,207.168,Finished,79292
311,33,8,6,1,2,3,3,6.0,67,5428292,66,2,207.947,Finished,78995
312,33,12,4,6,12,4,4,5.0,67,5442462,54,4,207.411,Finished,79199
313,33,15,7,11,7,5,5,4.0,67,5445659,18,9,206.564,Finished,79524
314,33,20,5,15,9,6,6,3.0,67,5461099,21,12,206.322,Finished,79617
315,33,13,6,2,5,7,7,2.0,67,5468050,55,1,209.456,Finished,78426
316,33,17,9,10,13,8,8,1.0,67,5472703,30,13,205.798,Finished,79820
317,33,2,2,3,16,9,9,0.0,67,5476012,67,8,206.727,Finished,79461
318,33,7,5,14,10,10,10,0.0,67,5480977,49,6,207.246,Finished,79262
319,33,3,3,7,15,11,11,0.0,67,5483988,66,10,206.545,Finished,79531
320,33,1,1,22,1,12,12,0.0,67,5500792,65,11,206.470,Finished,79560
321,33,22,11,17,17,13,13,0.0,66,\N,66,16,203.869,+1 Lap,80575
322,33,18,11,16,18,14,14,0.0,66,\N,66,17,203.178,+1 Lap,80849
323,33,6,3,8,14,15,15,0.0,66,\N,32,15,204.404,+1 Lap,80364
324,33,21,10,21,20,R,16,0.0,21,\N,20,19,201.365,Gearbox,81577
325,33,5,1,23,3,R,17,0.0,16,\N,12,5,207.257,Engine,79258
326,33,16,10,20,19,R,18,0.0,8,\N,6,18,202.327,Tyre,81189
327,33,10,7,12,8,R,19,0.0,6,\N,4,14,204.685,Driver Seat,80254
328,33,14,9,9,11,R,20,0.0,0,\N,\N,\N,\N,Collision,-100
329,34,1,1,22,1,1,1,10.0,56,5517403,13,1,203.722,Finished,96325
330,34,13,6,2,3,2,2,8.0,56,5532328,36,4,203.161,Finished,96591
331,34,8,6,1,2,3,3,6.0,56,5533848,14,2,203.389,Finished,96483
332,34,4,4,5,4,4,4,5.0,56,5535773,56,5,203.018,Finished,96658
333,34,2,2,3,9,5,5,4.0,56,5546326,56,3,203.357,Finished,96497
334,34,9,2,4,11,6,6,3.0,56,5550622,56,7,202.610,Finished,96854
335,34,10,7,12,12,7,7,2.0,56,5559125,56,6,202.876,Finished,96727
336,34,12,4,6,10,8,8,1.0,56,5574048,56,8,202.313,Finished,96996
337,34,20,5,15,6,9,9,0.0,56,5581742,55,9,201.863,Finished,97212
338,34,14,9,9,15,10,10,0.0,56,5592245,27,14,200.746,Finished,97753
339,34,22,11,17,13,11,11,0.0,56,5602464,56,16,200.558,Finished,97845
340,34,6,3,8,17,12,12,0.0,56,5608250,54,17,200.202,Finished,98019
341,34,7,5,14,8,13,13,0.0,56,5608860,36,12,201.366,Finished,97452
342,34,17,9,10,16,14,14,0.0,56,5609825,10,13,200.896,Finished,97680
343,34,3,3,7,14,15,15,0.0,55,\N,38,10,201.793,+1 Lap,97246
344,34,18,11,16,18,16,16,0.0,55,\N,54,15,200.705,+1 Lap,97773
345,34,21,10,21,20,17,17,0.0,55,\N,54,18,199.483,+1 Lap,98372
346,34,5,1,23,5,R,18,0.0,49,\N,32,11,201.677,Hydraulics,97301
347,34,16,10,20,19,R,19,0.0,13,\N,13,19,196.860,Engine,99683
348,34,15,7,11,7,R,20,0.0,2,\N,2,20,122.945,Collision,159612
349,35,13,6,2,1,1,1,10.0,71,5651435,36,1,210.377,Finished,73736
350,35,4,4,5,6,2,2,8.0,71,5664733,39,8,208.980,Finished,74229
351,35,8,6,1,3,3,3,6.0,71,5667670,59,3,209.296,Finished,74117
352,35,20,5,15,7,4,4,5.0,71,5689446,25,7,209.022,Finished,74214
353,35,1,1,22,4,5,5,4.0,71,5690342,31,4,209.177,Finished,74159
354,35,10,7,12,10,6,6,3.0,71,5695803,32,2,209.465,Finished,74057
355,35,5,1,23,5,7,7,2.0,71,5706509,36,6,209.042,Finished,74207
356,35,15,7,11,2,8,8,1.0,71,5719868,40,5,209.155,Finished,74167
357,35,17,9,10,12,9,9,0.0,71,5731101,40,14,206.741,Finished,75033
358,35,2,2,3,8,10,10,0.0,70,\N,41,10,207.796,+1 Lap,74652
359,35,9,2,4,13,11,11,0.0,70,\N,61,9,208.570,+1 Lap,74375
360,35,3,3,7,18,12,12,0.0,70,\N,35,12,207.014,+1 Lap,74934
361,35,18,11,16,17,13,13,0.0,70,\N,59,11,207.498,+1 Lap,74759
362,35,7,5,14,9,14,14,0.0,70,\N,57,13,206.967,+1 Lap,74951
363,35,22,11,17,15,15,15,0.0,70,\N,35,16,205.696,+1 Lap,75414
364,35,16,10,20,20,16,16,0.0,69,\N,60,17,204.721,+2 Laps,75773
365,35,6,3,8,16,17,17,0.0,69,\N,50,18,204.473,+2 Laps,75865
366,35,21,10,21,19,18,18,0.0,69,\N,36,15,206.249,+2 Laps,75212
367,35,12,4,6,11,R,19,0.0,0,\N,\N,\N,\N,Accident,-100
368,35,14,9,9,14,R,20,0.0,0,\N,\N,\N,\N,Collision,-100
369,36,8,6,6,1,1,1,10.0,58,5128770,41,1,223.978,Finished,85235
370,36,4,1,1,2,2,2,8.0,58,5136012,20,2,221.178,Finished,86314
371,36,1,1,2,4,3,3,6.0,58,5147365,20,3,221.083,Finished,86351
372,36,2,2,9,3,4,4,5.0,58,5167533,37,6,220.137,Finished,86722
373,36,21,4,3,6,5,5,4.0,58,5195239,18,7,219.707,Finished,86892
374,36,13,6,5,22,6,6,3.0,58,5195575,28,8,219.323,Finished,87044
375,36,3,3,16,12,7,7,2.0,57,\N,40,5,220.140,+1 Lap,86721
376,36,23,7,11,9,8,8,1.0,57,\N,42,12,217.444,+1 Lap,87795
377,36,15,7,12,8,9,9,0.0,57,\N,45,13,216.857,+1 Lap,88033
378,36,5,4,4,13,10,10,0.0,57,\N,44,10,217.951,+1 Lap,87592
379,36,22,11,8,16,11,11,0.0,57,\N,17,14,216.699,+1 Lap,88098
380,36,11,8,22,10,12,12,0.0,57,\N,20,18,215.746,+1 Lap,88487
381,36,17,9,15,7,13,13,0.0,57,\N,21,9,218.178,+1 Lap,87501
382,36,24,5,18,19,14,14,0.0,57,\N,44,15,216.247,+1 Lap,88282
383,36,18,11,7,14,15,15,0.0,57,\N,42,17,215.991,+1 Lap,88387
384,36,19,8,23,11,16,16,0.0,56,\N,41,19,215.742,+2 Laps,88489
385,36,16,12,20,20,17,17,0.0,56,\N,40,20,215.260,+2 Laps,88687
386,36,25,3,17,15,R,18,0.0,48,\N,24,16,216.196,Collision,88303
387,36,14,9,14,18,R,19,0.0,48,\N,44,11,217.668,Collision,87706
388,36,9,2,10,5,R,20,0.0,36,\N,19,4,220.341,Gearbox,86642
389,36,26,5,19,17,R,21,0.0,28,\N,22,21,214.616,Puncture,88953
390,36,27,12,21,21,R,22,0.0,10,\N,9,22,210.022,Accident,90899
391,37,4,1,1,2,1,1,10.0,56,5534930,42,2,206.014,Finished,96860
392,37,1,1,2,4,2,2,8.0,56,5552487,22,1,206.355,Finished,96701
393,37,8,6,6,3,3,3,6.0,56,5553269,40,4,205.237,Finished,97228
394,37,2,2,9,5,4,4,5.0,56,5568707,55,5,204.838,Finished,97417
395,37,13,6,5,1,5,5,4.0,56,5571635,42,3,205.298,Finished,97199
396,37,21,4,3,12,6,6,3.0,56,5600568,44,9,203.872,Finished,97878
397,37,15,7,12,8,7,7,2.0,56,5605062,40,10,203.587,Finished,98015
398,37,5,4,4,11,8,8,1.0,56,5606945,41,7,204.015,Finished,97810
399,37,25,3,17,19,9,9,0.0,56,5624854,19,8,203.903,Finished,97864
400,37,17,9,15,10,10,10,0.0,56,5628486,55,14,202.504,Finished,98539
401,37,22,11,8,22,11,11,0.0,55,\N,32,15,202.451,+1 Lap,98566
402,37,18,11,7,15,12,12,0.0,55,\N,54,16,202.262,+1 Lap,98658
403,37,11,8,22,14,13,13,0.0,55,\N,37,13,202.595,+1 Lap,98496
404,37,26,5,19,17,14,14,0.0,55,\N,54,18,201.364,+1 Lap,99098
405,37,23,7,11,9,15,15,0.0,55,\N,52,19,201.070,+1 Lap,99243
406,37,19,8,23,18,16,16,0.0,55,\N,32,20,200.417,+1 Lap,99566
407,37,24,5,18,16,17,17,0.0,55,\N,21,12,202.695,+1 Lap,98447
408,37,9,2,10,7,18,18,0.0,55,\N,53,17,201.820,+1 Lap,98874
409,37,3,3,16,6,R,19,0.0,42,\N,18,6,204.237,Hydraulics,97704
410,37,14,9,14,13,R,20,0.0,36,\N,28,11,203.416,Brakes,98098
411,37,27,12,21,20,R,21,0.0,7,\N,5,21,196.608,Engine,101495
412,37,16,12,20,21,R,22,0.0,0,\N,\N,\N,\N,Collision,-100
413,38,13,6,5,1,1,1,10.0,57,5607515,42,1,207.120,Finished,94067
414,38,1,1,2,2,2,2,8.0,57,5609875,18,2,206.674,Finished,94270
415,38,8,6,6,3,3,3,6.0,57,5618354,39,3,206.483,Finished,94357
416,38,2,2,9,5,4,4,5.0,57,5621346,38,5,206.236,Finished,94470
417,38,4,1,1,4,5,5,4.0,57,5621941,46,4,206.346,Finished,94420
418,38,9,2,10,6,6,6,3.0,57,5653044,46,6,205.477,Finished,94819
419,38,15,7,12,9,7,7,2.0,57,5688886,40,7,204.756,Finished,95152
420,38,21,4,3,7,8,8,1.0,57,5689216,51,8,204.655,Finished,95200
421,38,5,4,4,12,9,9,0.0,57,5696926,27,10,204.065,Finished,95475
422,38,3,3,16,10,10,10,0.0,57,5697431,51,11,203.893,Finished,95556
423,38,25,3,17,11,11,11,0.0,56,\N,27,16,202.966,+1 Lap,95991
424,38,23,7,11,14,12,12,0.0,56,\N,37,15,203.278,+1 Lap,95845
425,38,22,11,8,15,13,13,0.0,56,\N,50,14,203.284,+1 Lap,95842
426,38,27,12,21,22,14,14,0.0,55,\N,40,20,200.477,+2 Laps,97184
427,38,16,12,20,20,15,15,0.0,53,\N,45,19,201.330,+4 Laps,96771
428,38,19,8,23,13,16,16,0.0,51,\N,27,17,202.715,Engine,96110
429,38,17,9,15,8,R,17,0.0,41,\N,37,12,203.575,Gearbox,95705
430,38,14,9,14,21,R,18,0.0,36,\N,34,9,204.260,Driveshaft,95384
431,38,11,8,22,17,R,19,0.0,34,\N,23,18,202.193,Engine,96359
432,38,24,5,18,18,R,20,0.0,26,\N,23,13,203.537,Hydraulics,95723
433,38,18,11,7,16,R,21,0.0,0,\N,\N,\N,\N,Collision,-100
